Numero;Area;Idioma;Gabarito;sim_AB;sim_AC;sim_AD;sim_AE;sim_BC;sim_BD;sim_BE;sim_CD;sim_CE;sim_DE;tem_alternativa_imagem;sim_media;sim_maxima;par_mais_similar
97;Ciências da Natureza e suas Tecnologias;;C;0.9986324906349182;0.990294337272644;0.992587149143219;0.9915268421173096;0.9911954402923584;0.9936422109603882;0.992995023727417;0.9965630173683167;0.9933256506919861;0.9900166988372803;;0.9930778861045837;0.9986324906349182;AB
98;Ciências da Natureza e suas Tecnologias;;C;0.5071886777877808;0.457876980304718;0.521340012550354;0.2633833885192871;0.30439332127571106;0.38669008016586304;0.4026639461517334;0.28009408712387085;0.38465383648872375;0.19812318682670593;;0.3706407517194748;0.521340012550354;AD
99;Ciências da Natureza e suas Tecnologias;;A;0.6120842695236206;0.5038313865661621;0.6033685207366943;0.5800672769546509;0.5918721556663513;0.5674257278442383;0.47436678409576416;0.36014389991760254;0.5660061836242676;0.5570224523544312;;0.5416188657283783;0.6120842695236206;AB
100;Ciências da Natureza e suas Tecnologias;;E;;;;;;;;;;;True;;;
101;Ciências da Natureza e suas Tecnologias;;E;0.40980350971221924;0.33971017599105835;0.6962717771530151;0.41848334670066833;0.4644937515258789;0.5027217864990234;0.26229721307754517;0.3567482829093933;0.5481315851211548;0.3700123727321625;;0.43686738014221194;0.6962717771530151;AD
102;Ciências da Natureza e suas Tecnologias;;Anulado;0.6829732656478882;0.6857293248176575;0.4570125639438629;0.5147008895874023;0.8267316222190857;0.6506837606430054;0.5775389671325684;0.5929393768310547;0.5858718752861023;0.7437648773193359;;0.6317946523427963;0.8267316222190857;BC
103;Ciências da Natureza e suas Tecnologias;;C;0.622679591178894;0.5037623047828674;0.4970821738243103;0.48681414127349854;0.668762743473053;0.5392215847969055;0.49620646238327026;0.6965698599815369;0.5581647753715515;0.7106034755706787;;0.5779867112636566;0.7106034755706787;DE
104;Ciências da Natureza e suas Tecnologias;;B;0.5552334785461426;0.7402918338775635;0.49782758951187134;0.5953429937362671;0.6401593685150146;0.7480113506317139;0.5863620042800903;0.5659977197647095;0.6977705359458923;0.6628956198692322;;0.6289892494678497;0.7480113506317139;BD
105;Ciências da Natureza e suas Tecnologias;;B;0.4690527319908142;0.5377150177955627;0.5525966882705688;0.41200077533721924;0.4134056568145752;0.4100149869918823;0.4196499288082123;0.4725244343280792;0.3944476544857025;0.42323893308639526;;0.4504646807909012;0.5525966882705688;AD
106;Ciências da Natureza e suas Tecnologias;;A;;;;;;;;;;;True;;;
107;Ciências da Natureza e suas Tecnologias;;E;0.6782979369163513;0.6695812344551086;0.7868334054946899;0.6044859290122986;0.6944975256919861;0.7333970665931702;0.7138720750808716;0.7422585487365723;0.6753698587417603;0.7112788558006287;;0.7009872436523438;0.7868334054946899;AD
108;Ciências da Natureza e suas Tecnologias;;D;0.814597487449646;0.8246043920516968;0.893319845199585;0.8678497076034546;0.873030424118042;0.8767404556274414;0.8068151473999023;0.825881838798523;0.8107578754425049;0.8885694742202759;;0.8482166647911071;0.893319845199585;AD
109;Ciências da Natureza e suas Tecnologias;;B;;;;;;;;;;;True;;;
110;Ciências da Natureza e suas Tecnologias;;B;0.9808670282363892;0.9464322328567505;0.936759352684021;0.5778881311416626;0.9592242240905762;0.9465154409408569;0.5651246309280396;0.9414690732955933;0.5506628155708313;0.551842212677002;;0.7956785142421723;0.9808670282363892;AB
111;Ciências da Natureza e suas Tecnologias;;C;0.7916799783706665;0.6580404043197632;0.6571592688560486;0.6615991592407227;0.6434245705604553;0.6228189468383789;0.6898969411849976;0.8617702722549438;0.6858459711074829;0.6788210868835449;;0.6951056599617005;0.8617702722549438;CD
112;Ciências da Natureza e suas Tecnologias;;A;0.5045167803764343;0.5382412075996399;0.3381277322769165;0.3180820345878601;0.6737138628959656;0.49821603298187256;0.5497714877128601;0.4341845214366913;0.3936578631401062;0.45882871747016907;;0.4707340240478516;0.6737138628959656;BC
113;Ciências da Natureza e suas Tecnologias;;A;0.3979014456272125;0.3309903144836426;0.40897345542907715;0.36272090673446655;0.6930990815162659;0.4378717243671417;0.49750733375549316;0.38606148958206177;0.44606563448905945;0.5009890198707581;;0.4462180405855179;0.6930990815162659;BC
114;Ciências da Natureza e suas Tecnologias;;C;0.8164053559303284;0.6882257461547852;0.6767815351486206;0.7184593081474304;0.8098902106285095;0.7106196880340576;0.6561614274978638;0.8396371006965637;0.7133526802062988;0.8424398303031921;;0.7471972882747651;0.8424398303031921;DE
115;Ciências da Natureza e suas Tecnologias;;D;0.8958232998847961;0.8414808511734009;0.8802438974380493;0.8190317153930664;0.9318048357963562;0.8861951231956482;0.7543290853500366;0.8609988689422607;0.7219621539115906;0.7798269987106323;;0.8371696829795837;0.9318048357963562;BC
116;Ciências da Natureza e suas Tecnologias;;E;0.5868617296218872;0.5145816802978516;0.42686742544174194;0.4539108872413635;0.6590319871902466;0.5797663331031799;0.5555262565612793;0.47080883383750916;0.5924243330955505;0.44186386466026306;;0.5281643331050873;0.6590319871902466;BC
117;Ciências da Natureza e suas Tecnologias;;D;0.8561000227928162;0.8517969250679016;0.8613893389701843;0.9932354092597961;0.9867950677871704;0.9948964715003967;0.8402101993560791;0.9885134696960449;0.8413469791412354;0.8547509908676147;;0.9069034874439239;0.9948964715003967;BD
118;Ciências da Natureza e suas Tecnologias;;C;0.7689996957778931;0.7411986589431763;0.6032251119613647;0.6344281435012817;0.7671048045158386;0.6128925681114197;0.8283010721206665;0.8429675698280334;0.6229244470596313;0.7816694974899292;;0.7203711569309235;0.8429675698280334;CD
119;Ciências da Natureza e suas Tecnologias;;B;0.3940621018409729;0.3653108477592468;0.5262020230293274;0.4549158215522766;0.5570114850997925;0.4261024296283722;0.5809376239776611;0.3533622622489929;0.6097004413604736;0.5061721801757812;;0.47737772166728976;0.6097004413604736;CE
120;Ciências da Natureza e suas Tecnologias;;C;0.9388101696968079;0.9511789679527283;0.9241174459457397;0.8668856024742126;0.9712493419647217;0.9220759868621826;0.9097999334335327;0.9391387701034546;0.9074755907058716;0.8492105007171631;;0.9179942309856415;0.9712493419647217;BC
121;Ciências da Natureza e suas Tecnologias;;E;0.4156234860420227;0.23570771515369415;0.4079003930091858;0.2495494782924652;0.4342776834964752;0.4750117063522339;0.42437756061553955;0.4546334743499756;0.6800158619880676;0.4741954505443573;;0.4251292809844017;0.6800158619880676;CE
122;Ciências da Natureza e suas Tecnologias;;E;0.8164053559303284;0.6882257461547852;0.6767815351486206;0.7184593081474304;0.8098902106285095;0.7106196880340576;0.6561614274978638;0.8396371006965637;0.7133526802062988;0.8424398303031921;;0.7471972882747651;0.8424398303031921;DE
123;Ciências da Natureza e suas Tecnologias;;C;0.7465071082115173;0.7426696419715881;0.7602129578590393;0.7627301216125488;0.5804740786552429;0.8794102072715759;0.7873512506484985;0.7836630344390869;0.8814652562141418;0.925638735294342;;0.7850122392177582;0.925638735294342;DE
124;Ciências da Natureza e suas Tecnologias;;A;0.7489443421363831;0.676518440246582;0.7463469505310059;0.6872816681861877;0.7626169919967651;0.7006558179855347;0.720441460609436;0.6820808053016663;0.6993536949157715;0.716364860534668;;0.7140605032444001;0.7626169919967651;BC
125;Ciências da Natureza e suas Tecnologias;;A;0.5770337581634521;0.6167559027671814;0.5943230390548706;0.5639702081680298;0.6341978907585144;0.5465053915977478;0.6281105279922485;0.5507966876029968;0.6609175801277161;0.5043840408325195;;0.5876995027065277;0.6609175801277161;CE
126;Ciências da Natureza e suas Tecnologias;;E;0.4853154420852661;0.43102800846099854;0.48054468631744385;0.5743726491928101;0.46068882942199707;0.45986422896385193;0.49823445081710815;0.32589972019195557;0.5122126340866089;0.4021255373954773;;0.46302861869335177;0.5743726491928101;AE
127;Ciências da Natureza e suas Tecnologias;;E;0.3278278112411499;0.4581749439239502;0.30145156383514404;0.4097835421562195;0.3373277187347412;0.6491541862487793;0.28927960991859436;0.3482944369316101;0.3957265615463257;0.49223652482032776;;0.4009256899356842;0.6491541862487793;BD
128;Ciências da Natureza e suas Tecnologias;;D;0.42536109685897827;0.44256526231765747;0.5482412576675415;0.498185396194458;0.2663115859031677;0.2574146091938019;0.43078696727752686;0.40788114070892334;0.37558305263519287;0.3944997191429138;;0.4046830087900162;0.5482412576675415;AD
129;Ciências da Natureza e suas Tecnologias;;D;0.6759721040725708;0.6277832984924316;0.7889747023582458;0.638333797454834;0.8464635610580444;0.5814192295074463;0.8644027709960938;0.5565385818481445;0.8861277103424072;0.5781158208847046;;0.7044131577014923;0.8861277103424072;CE
130;Ciências da Natureza e suas Tecnologias;;E;0.4362275004386902;0.31760549545288086;0.3130861818790436;0.35501372814178467;0.35333219170570374;0.33441320061683655;0.47861701250076294;0.5471178293228149;0.6671950817108154;0.5965033769607544;;0.4399111598730087;0.6671950817108154;CE
131;Ciências da Natureza e suas Tecnologias;;B;0.46964016556739807;0.5000084042549133;0.482591837644577;0.5110815167427063;0.5318849086761475;0.3548104166984558;0.46874386072158813;0.5724248290061951;0.6633853912353516;0.6667619943618774;;0.522133332490921;0.6667619943618774;DE
132;Ciências da Natureza e suas Tecnologias;;B;0.3821641206741333;0.5281673669815063;0.5047326683998108;0.5052931308746338;0.576132595539093;0.4342944025993347;0.30034035444259644;0.5592331886291504;0.401123970746994;0.3457496464252472;;0.45372314453125;0.576132595539093;BC
133;Ciências da Natureza e suas Tecnologias;;D;0.41283631324768066;0.27410888671875;0.5984185934066772;0.6012168526649475;0.2228899598121643;0.5835679769515991;0.4205828309059143;0.2645571231842041;0.4847699999809265;0.5079387426376343;;0.4370887279510498;0.6012168526649475;AE
134;Ciências da Natureza e suas Tecnologias;;D;0.4942651093006134;0.4598153233528137;0.34771794080734253;0.3777548372745514;0.515025794506073;0.45414283871650696;0.5155833959579468;0.3951359987258911;0.4140724241733551;0.2900133728981018;;0.4263527035713196;0.5155833959579468;BE
135;Ciências da Natureza e suas Tecnologias;;B;;;;;;;;;;;True;;;
136;Matemática e suas Tecnologias;;C;0.706438422203064;0.6888313889503479;0.6664654016494751;0.6549135446548462;0.8423135876655579;0.6921085715293884;0.6601553559303284;0.6856175661087036;0.7153730392456055;0.7843137383460999;;0.7096530616283416;0.8423135876655579;BC
137;Matemática e suas Tecnologias;;E;0.7658312320709229;0.7351518869400024;0.6789727210998535;0.6720497012138367;0.8066883087158203;0.6302472949028015;0.5914971828460693;0.7259613275527954;0.6050678491592407;0.7020395398139954;;0.6913507044315338;0.8066883087158203;BC
138;Matemática e suas Tecnologias;;C;0.7450615167617798;0.7688907384872437;0.6476619839668274;0.5819291472434998;0.7367532253265381;0.6048813462257385;0.5825305581092834;0.7534959316253662;0.6612295508384705;0.6728166937828064;;0.6755250692367554;0.7688907384872437;AC
139;Matemática e suas Tecnologias;;E;0.8973434567451477;0.8060992360115051;0.8085284233093262;0.7918280363082886;0.8927836418151855;0.8490917086601257;0.8436334133148193;0.8849378824234009;0.8909686803817749;0.9798370599746704;;0.8645051538944244;0.9798370599746704;DE
140;Matemática e suas Tecnologias;;B;0.6752510070800781;0.416272908449173;0.53086256980896;0.7231103181838989;0.6276147365570068;0.5886586904525757;0.6361980438232422;0.5337265133857727;0.4495334029197693;0.6716609001159668;;0.5852889090776443;0.7231103181838989;AE
141;Matemática e suas Tecnologias;;E;0.9226976633071899;0.9532407522201538;0.8735078573226929;0.8844313621520996;0.8918962478637695;0.9128483533859253;0.9441685676574707;0.9251904487609863;0.908004641532898;0.9666850566864014;;0.9182670950889588;0.9666850566864014;DE
142;Matemática e suas Tecnologias;;D;0.7371989488601685;0.8614749908447266;0.5549665689468384;0.6051125526428223;0.7560338973999023;0.5237003564834595;0.6100795269012451;0.6460809111595154;0.6502935290336609;0.647402286529541;;0.6592343568801879;0.8614749908447266;AC
143;Matemática e suas Tecnologias;;A;0.5899677276611328;0.5090135335922241;0.4111067056655884;0.5678701400756836;0.5932976603507996;0.3750897943973541;0.5160693526268005;0.482064425945282;0.5286935567855835;0.37929266691207886;;0.49524655640125276;0.5932976603507996;BC
144;Matemática e suas Tecnologias;;D;0.6302981376647949;0.5593239665031433;0.5851501822471619;0.4884040653705597;0.6886915564537048;0.6778812408447266;0.5672770738601685;0.7709493637084961;0.5507311820983887;0.5662963390350342;;0.6085003107786179;0.7709493637084961;CD
145;Matemática e suas Tecnologias;;C;0.7205778956413269;0.672757625579834;0.6348402500152588;0.6441372632980347;0.8201577663421631;0.6585540771484375;0.6310093402862549;0.6956244111061096;0.6381253600120544;0.8425172567367554;;0.695830124616623;0.8425172567367554;DE
146;Matemática e suas Tecnologias;;A;;;;;;;;;;;True;;;
147;Matemática e suas Tecnologias;;A;0.8980181217193604;0.7205564975738525;0.7530877590179443;0.7982550859451294;0.7205026149749756;0.8069782257080078;0.8403407335281372;0.7279701232910156;0.746589720249176;0.8885601758956909;;0.790085905790329;0.8980181217193604;AB
148;Matemática e suas Tecnologias;;D;0.6130057573318481;0.5427181720733643;0.5473943948745728;0.5894957780838013;0.7077749967575073;0.6100019216537476;0.5164696574211121;0.7391746044158936;0.549170970916748;0.6903313398361206;;0.6105537593364716;0.7391746044158936;CD
149;Matemática e suas Tecnologias;;E;0.8074450492858887;0.8171666860580444;0.826067328453064;0.7319525480270386;0.7108926773071289;0.807929515838623;0.8283755779266357;0.8785990476608276;0.8432329893112183;0.904533863067627;;0.8156195282936096;0.904533863067627;DE
150;Matemática e suas Tecnologias;;C;0.5969086289405823;0.5897810459136963;0.5612415075302124;0.7810221910476685;0.7593011856079102;0.757853627204895;0.5749436616897583;0.6883941888809204;0.6785197257995605;0.7989034652709961;;0.67868692278862;0.7989034652709961;DE
151;Matemática e suas Tecnologias;;D;0.6485415101051331;0.7901652455329895;0.624165415763855;0.5711797475814819;0.4610872268676758;0.4770958125591278;0.39952361583709717;0.868015468120575;0.7936075925827026;0.866640031337738;;0.6500021666288376;0.868015468120575;CD
152;Matemática e suas Tecnologias;;B;0.7714082598686218;0.6924922466278076;0.5866091251373291;0.5488972663879395;0.7494025826454163;0.6329306364059448;0.5890661478042603;0.7172857522964478;0.6966457962989807;0.7336927652359009;;0.6718430578708648;0.7714082598686218;AB
153;Matemática e suas Tecnologias;;B;;;;;;;;;;;True;;;
154;Matemática e suas Tecnologias;;C;0.6702472567558289;0.4726547598838806;0.5902928709983826;0.5906661748886108;0.5357930660247803;0.6394571661949158;0.4961334466934204;0.5507155060768127;0.5526496171951294;0.5999394655227661;;0.5698549330234528;0.6702472567558289;AB
155;Matemática e suas Tecnologias;;E;0.570341944694519;0.52639240026474;0.5082164406776428;0.5582373142242432;0.622679591178894;0.5037623047828674;0.4970821738243103;0.668762743473053;0.5392215847969055;0.6965698599815369;;0.5691266357898712;0.6965698599815369;DE
156;Matemática e suas Tecnologias;;B;0.8634703159332275;0.7816659212112427;0.837460994720459;0.5487082600593567;0.9252404570579529;0.9083707332611084;0.5136784911155701;0.8076279163360596;0.5204513072967529;0.5058228969573975;;0.7212497293949127;0.9252404570579529;BC
157;Matemática e suas Tecnologias;;B;0.5503673553466797;0.5833667516708374;0.6165953278541565;0.7046080827713013;0.414045512676239;0.43947601318359375;0.5517234206199646;0.6264992356300354;0.5501632690429688;0.6935793161392212;;0.5730424284934997;0.7046080827713013;AE
158;Matemática e suas Tecnologias;;C;0.8610624670982361;0.8718263506889343;0.8798332214355469;0.8225112557411194;0.9302512407302856;0.912692666053772;0.8918114900588989;0.9279718995094299;0.9221526384353638;0.9070538282394409;;0.8927167057991028;0.9302512407302856;BC
159;Matemática e suas Tecnologias;;C;0.7085407972335815;0.6333639025688171;0.5832722783088684;0.6384456157684326;0.671932578086853;0.6429163217544556;0.6728488206863403;0.7659488916397095;0.9082469940185547;0.7340520024299622;;0.6959568202495575;0.9082469940185547;CE
160;Matemática e suas Tecnologias;;C;0.787460446357727;0.7435065507888794;0.718897819519043;0.603329598903656;0.8434700965881348;0.8514612913131714;0.6396116018295288;0.737613320350647;0.6110988855361938;0.7531195878982544;;0.7289569199085235;0.8514612913131714;BD
161;Matemática e suas Tecnologias;;A;0.8032618761062622;0.7575249075889587;0.7494279146194458;0.5635242462158203;0.8262644410133362;0.636023759841919;0.6992892622947693;0.77225261926651;0.5086209774017334;0.32854872941970825;;0.6644738733768463;0.8262644410133362;BC
162;Matemática e suas Tecnologias;;C;;;;;;;;;;;True;;;
163;Matemática e suas Tecnologias;;A;0.570341944694519;0.52639240026474;0.5082164406776428;0.5582373142242432;0.622679591178894;0.5037623047828674;0.4970821738243103;0.668762743473053;0.5392215847969055;0.6965698599815369;;0.5691266357898712;0.6965698599815369;DE
164;Matemática e suas Tecnologias;;B;0.7517648935317993;0.6222103834152222;0.5822417736053467;0.5636879801750183;0.7602035403251648;0.5874927043914795;0.5635311603546143;0.5735735297203064;0.5567926168441772;0.7115143537521362;;0.6273012936115265;0.7602035403251648;BC
165;Matemática e suas Tecnologias;;B;0.4806026220321655;0.45613694190979004;0.5391690731048584;0.41417449712753296;0.5629767179489136;0.5024862289428711;0.4317762851715088;0.5020568370819092;0.5354345440864563;0.6110038757324219;;0.5035817623138428;0.6110038757324219;DE
166;Matemática e suas Tecnologias;;A;0.6369680166244507;0.6978086233139038;0.41459232568740845;0.3668500781059265;0.572346568107605;0.4264836311340332;0.3815743625164032;0.38743895292282104;0.42478829622268677;0.6710633039474487;;0.4979914158582687;0.6978086233139038;AC
167;Matemática e suas Tecnologias;;B;0.7281492948532104;0.5131988525390625;0.6571172475814819;0.4987128973007202;0.4527748227119446;0.9497714638710022;0.4616782069206238;0.4000953137874603;0.9757643938064575;0.4453776478767395;;0.6082640141248703;0.9757643938064575;CE
168;Matemática e suas Tecnologias;;B;0.5437219142913818;0.6598798036575317;0.5299832820892334;0.6373190879821777;0.623020589351654;0.7043911814689636;0.5182965993881226;0.7969670295715332;0.6889923214912415;0.6559653282165527;;0.6358537137508392;0.7969670295715332;CD
169;Matemática e suas Tecnologias;;A;0.8571856021881104;0.7752470970153809;0.800977349281311;0.8087538480758667;0.7995624542236328;0.9104808568954468;0.9219145774841309;0.756415605545044;0.7639939785003662;0.9581776857376099;;0.83527090549469;0.9581776857376099;DE
170;Matemática e suas Tecnologias;;D;0.4890657067298889;0.5502029657363892;0.6150996685028076;0.3822500705718994;0.4950661361217499;0.5275247097015381;0.5631234049797058;0.638870120048523;0.3863503932952881;0.5184423923492432;;0.5165995568037033;0.638870120048523;CD
171;Matemática e suas Tecnologias;;D;0.553449273109436;0.38724836707115173;0.8595898151397705;0.3766239285469055;0.47747480869293213;0.5741674900054932;0.4582281708717346;0.41539689898490906;0.919678807258606;0.529761016368866;;0.5551618576049805;0.919678807258606;CE
172;Matemática e suas Tecnologias;;D;0.6068534851074219;0.4146718978881836;0.25972747802734375;0.3508147597312927;0.5878167152404785;0.30947792530059814;0.42378658056259155;0.3336910009384155;0.4175029993057251;0.6845886707305908;;0.43889315128326417;0.6845886707305908;DE
173;Matemática e suas Tecnologias;;C;0.570341944694519;0.52639240026474;0.5082164406776428;0.5582373142242432;0.622679591178894;0.5037623047828674;0.4970821738243103;0.668762743473053;0.5392215847969055;0.6965698599815369;;0.5691266357898712;0.6965698599815369;DE
174;Matemática e suas Tecnologias;;E;0.561337947845459;0.5534512996673584;0.4541170299053192;0.6146717071533203;0.49628931283950806;0.6568000316619873;0.4424346685409546;0.5280108451843262;0.744022011756897;0.39575105905532837;;0.5446885913610459;0.744022011756897;CE
175;Matemática e suas Tecnologias;;A;0.9620512127876282;0.9503183364868164;0.9852614402770996;0.9442355632781982;0.9750896692276001;0.9554760456085205;0.9744412899017334;0.9373124837875366;0.9833725094795227;0.948717474937439;;0.9616276025772095;0.9852614402770996;AD
176;Matemática e suas Tecnologias;;D;0.8262413740158081;0.6801490783691406;0.6692532896995544;0.6102215647697449;0.679816484451294;0.6529892683029175;0.5821577906608582;0.8091831207275391;0.6802747845649719;0.7394928932189941;;0.6929779648780823;0.8262413740158081;AB
177;Matemática e suas Tecnologias;;B;0.6486661434173584;0.6291038990020752;0.48845767974853516;0.5675207376480103;0.5948922634124756;0.7415030002593994;0.6287811994552612;0.6593408584594727;0.6655111908912659;0.752170741558075;;0.6375947713851928;0.752170741558075;DE
178;Matemática e suas Tecnologias;;Anulado;0.9093034267425537;0.8601852059364319;0.7260710000991821;0.804722785949707;0.9497433304786682;0.8040015697479248;0.8470858335494995;0.8662451505661011;0.8714081048965454;0.955571174621582;;0.8594337582588196;0.955571174621582;DE
179;Matemática e suas Tecnologias;;C;0.7218576669692993;0.831622838973999;0.7586532831192017;0.7801532745361328;0.774828314781189;0.6667071580886841;0.7481845617294312;0.8856097459793091;0.7779289484024048;0.8422716856002808;;0.7787817478179931;0.8856097459793091;CD
180;Matemática e suas Tecnologias;;E;0.5887296199798584;0.6962776184082031;0.7506551146507263;0.4266575872898102;0.38860979676246643;0.4019531309604645;0.43845346570014954;0.7921786308288574;0.44471079111099243;0.5155144929885864;;0.5443740248680115;0.7921786308288574;CD
